status	validation_status	validation_notes	json_file	pdf_path	reference_index	reference_type	reference_text	suggest_author	suggest_title	suggest_journal	suggest_container_title	suggest_volume	suggest_issue	suggest_pages	suggest_date	suggest_publisher	final_author	final_title	final_journal	final_container_title	final_volume	final_issue	final_pages	final_date	final_publisher	reviewer_notes
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	64	book	Laurence B. Power through Subversion. Washington, DC: Public Affairs Press, 1972.	Laurence, B.	Power through Subversion						1972	Public Affairs Press										
approved	valid	missing_author,missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	65	web/report	Department of Homeland Security, Joint Statement on Election Security, 7 October 2016. https://www.dhs.gov/news/2016/10/07/joint-statement-department-homeland-security-and-office-director-national.		Department of Homeland Security, Joint Statement on Election Security						2016-10-07		Anonymous	Department of Homeland Security, Joint Statement on Election Security						(2016).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	66	other	Mayer J. How Russia Helped Swing the Election for Trump. New Yorker, 1 October 2018.	Mayer, J.	How Russia Helped Swing the Election for Trump		New Yorker				2018-10-01											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	67	other	Sanger DE, Savage C. US Says Russia Directed Hacks to Influence Elections. New York Times, 7 October 2016.	Sanger, D.E.; Savage, C.	US Says Russia Directed Hacks to Influence Elections		New York Times				2016-10-07											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	68	other	Nakashima E. Russian government hackers penetrated DNC, stole opposition research on Trump. Washington Post. 14 June 2016.	Nakashima, E.	Russian government hackers penetrated DNC, stole opposition research on Trump		Washington Post				2016-06-14											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	69	other	Rid T. How Russia pulled O the Biggest Election Hack in US History. Esquire, 20 October 2016.	Rid, T.	How Russia pulled O the Biggest Election Hack in US History		Esquire				2016-10-20											
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	70	chapter/conf	Sanger DE. The Perfect Weapon: War, Sabotage, and Fear in the Cyber Age, 2018.	Sanger, D.E.	The Perfect Weapon: War, Sabotage, and Fear in the Cyber Age						2018		Sanger, D.E.	The Perfect Weapon: War, Sabotage, and Fear in the Cyber Age						(2018).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	71	other	Gaoette N. FBI's Comey: republicans also hacked by Russia. CNN, 10 January 2017.	Gaoette, N.	FBI's Comey: republicans also hacked by Russia		CNN				2017-01-10											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	72	other	Bennett B. CIA chief calls WikiLeaks 'non-state hostile intelligence service'. Los Angeles Times, 13 April 2017.	Bennett, B.	CIA chief calls WikiLeaks 'non-state hostile intelligence service'		Los Angeles Times				2017-04-13											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	73	web/report	Satter R. Inside story: how Russians hacked the Democrats' emails. A.P., 4 November 2017. https://www.apnews.com/dea73efc01594839957c3c9a6c962b8a.	Satter, R.	Inside story: how Russians hacked the Democrats' emails		A.P				2017-11-04											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	74	other	Berzon A, Barry R. How alleged Russian hacker teamed up with Florida GOP operative. The Wall Street Journal, 25 May 2017.	Berzon, A.; Barry, R.	How alleged Russian hacker teamed up with Florida GOP operative		The Wall Street Journal				2017-05-25											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	75	web/report	Heikkilä N. Online antagonism of the alt-right in the 2016 election. Eur J Am Stud 2017;12. https://journals.openedition.org/ejas/12140.	Heikkilä, N.	Online antagonism of the alt-right in the 2016 election		Eur J Am Stud	12			2017											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	76	chapter/conf	Gillies J. Introduction: the 2016 US Presidential Election. In: Political Marketing in the 2016 US Presidential Election. Cham: Palgrave Macmillan, 2018, 1-9.	Gillies, J.	Introduction: the 2016 US Presidential Election		Political Marketing in the 2016 US Presidential Election			1–9	2018	Palgrave Macmillan										
approved	valid	missing_author	/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	77	other	18 revelations from Wikileaks' hacked Clinton emails. BBC, 27 October 2016.		revelations from Wikileaks' hacked Clinton emails		BBC				2016-10-27		Anonymous	revelations from Wikileaks' hacked Clinton emails		BBC				(2016).		
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	78	other	Shear M. Released Emails Suggest the D.N.C. Derided the Sanders Campaign. New York Times, 22 July 2016.	Shear, M.	Released Emails Suggest the D.N.C. Derided the Sanders Campaign		New York Times				2016-07-22											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	79	other	Clifton D. Russian trolls stoked anger over black lives matter more than was previously known. Mother Jones, 30 January 2018.	Clifton, D.	Russian trolls stoked anger over black lives matter more than was previously known		Mother Jones				2018-01-30											
approved	valid	bad_date,missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	80	other	Bessi A, Ferrara E. Social bots distort the 2016 US Presidential election online discussion. 2016;11-7.	Bessi, A.; Ferrara, E.	Social bots distort the 2016 US Presidential election online discussion					2016 11–7			Bessi, A.; Ferrara, E.	Social bots distort the 2016 US Presidential election online discussion						(2016).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	81	other	Smialek J. Twitter bots may have boosted Donald Trump's votes by 3.23%, researchers say. Time, 21 May 2018.	Smialek, J.	Twitter bots may have boosted Donald Trump's votes by 3.23%, researchers say		Time				2018-05-21											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	82	other	Vargo CJ, Guo L, Amazeen MA. The agenda-setting power of fake news: a big data analysis of the online media landscape from 2014 to 2016. New Media Soc 2018;20:2028-49.	Vargo, C.J.; Guo, L.; Amazeen, M.A.	The agenda-setting power of fake news: a big data analysis of the online media landscape from 2014 to 2016		New Media Soc	20		2028–49	2018											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	83	chapter/conf	Allcott H, Gentzkow M. Social media and fake news in the 2016 election. J Econ Perspect 2017;31:211-36.	Allcott, H.; Gentzkow, M.	Social media and fake news in the 2016 election		J Econ Perspect	31		211–36	2017											
approved	valid	missing_author	/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	84	other	Update on Twitter's review of the 2016 US election. Twitter Public Policy, 19 January 2018.		Update on Twitter's review of the 2016 US election						2018-01-19	Twitter Public Policy	Anonymous	Update on Twitter's review of the 2016 US election						(2018).	Twitter Public Policy	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	85	other	McKay T. Reddit: we've found 1,000 suspected Russian troll accounts, but most of them sucked at getting upvotes. Gizmodo, 10 April 2018.	McKay, T.	Reddit: we've found 1,000 suspected Russian troll accounts, but most of them sucked at getting upvotes		Gizmodo				2018-04-10											
approved	valid	bad_date,missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	86	other	Kim D, Graham T, Wan Z et al. Tracking the digital traces of Russian trolls: distinguishing the roles and strategy of trolls on Twitter. arXiv preprint arXiv 2019;1901.05228.	Kim, D.; Graham, T.; Z, Wan	Tracking the digital traces of Russian trolls: distinguishing the roles and strategy of trolls on Twitter								Kim, D.; Graham, T.; Z, Wan	Tracking the digital traces of Russian trolls: distinguishing the roles and strategy of trolls on Twitter						(2019).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	87	other	Inkster N. Information warfare and the US presidential election. Survival 2016;58:23-32.	Inkster, N.	Information warfare and the US presidential election		Survival	58		23–32	2016											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	88	chapter/conf	"Sinclair B, Smith SS, Tucker PD. ""It's largely a rigged system"": voter confidence and the winner effect in 2016. Polit Res Q 2018;71:854-68."	Sinclair, B.; Smith, S.S.; Tucker, P.D.	"It's largely a rigged system"": voter confidence and the winner effect in 2016"		Polit Res Q	71		854–68	2018											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	89	other	Arrow KJ. Social choice and individual values, 2nd edn. New York: Wiley, 1963.	Arrow, K.J.	Social choice and individual values						1963	Wiley										
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	90	other	Atkinson R. Content analysis of Russian trolls' Tweets circa the 2016 United States presidential election. 2018.	Atkinson, R.	Content analysis of Russian trolls' Tweets circa the 2016 United States presidential election						2018		Atkinson, R.	Content analysis of Russian trolls' Tweets circa the 2016 United States presidential election						(2018).	Unknown Source	
approved	valid	missing_author	/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	91	other	Many in the GOP were wary of Trump. They're coming around. Washington Post, 3 June 2016.		Many in the GOP were wary of Trump. They're coming around		Washington Post				2016-06-03		Anonymous	Many in the GOP were wary of Trump. They're coming around		Washington Post				(2016).		
